,Unnamed: 0,zpid,price,bedrooms,bathrooms,squarefeetarea,latitude,street_address,zipcode,link,longitude,half_bathroom,lot_area,home_type
18,18,22131219,360000,2,2.0,1411,36.1263,"""2421 E 26th St""","""74114""",https://www.zillow.com/homedetails/2421-E-26th-St-Tulsa-OK-74114/22131219_zpid/,-95.95718,0.0,7971.48, SingleFamily
19,19,22190132,420000,2,2.0,2046,36.13588,"""1803 S Yorktown Ave""","""74104""",https://www.zillow.com/homedetails/1803-S-Yorktown-Ave-Tulsa-OK-74104/22190132_zpid/,-95.9618,0.0,7405.2, SingleFamily
20,20,22174473,210000,2,1.0,1980,36.137764,"""1625 S Knoxville Ave""","""74112""",https://www.zillow.com/homedetails/1625-S-Knoxville-Ave-Tulsa-OK-74112/22174473_zpid/,-95.93672,0.0,6621.12, SingleFamily
21,21,22179076,245000,2,1.0,1230,36.15754,"""218 S Waverly Dr E""","""74104""",https://www.zillow.com/homedetails/218-S-Waverly-Dr-E-Tulsa-OK-74104/22179076_zpid/,-95.94293,0.0,7492.32, SingleFamily
22,22,22188324,295000,2,1.0,1269,36.13053,"""2235 S Florence Ave""","""74114""",https://www.zillow.com/homedetails/2235-S-Florence-Ave-Tulsa-OK-74114/22188324_zpid/,-95.944374,0.0,7013.16, SingleFamily
23,23,22168545,336500,2,3.0,2825,36.07701,"""5922 S Atlanta Pl""","""74105""",https://www.zillow.com/homedetails/5922-S-Atlanta-Pl-Tulsa-OK-74105/22168545_zpid/,-95.95442,0.0,12980.88, SingleFamily
24,24,22190119,425000,2,2.0,1404,36.135303,"""1820 S Yorktown Ave""","""74104""",https://www.zillow.com/homedetails/1820-S-Yorktown-Ave-Tulsa-OK-74104/22190119_zpid/,-95.96238,0.0,7753.68, SingleFamily
25,25,22158656,210000,2,1.0,1060,36.12944,"""4217 E 24th St""","""74114""",https://www.zillow.com/homedetails/4217-E-24th-St-Tulsa-OK-74114/22158656_zpid/,-95.929565,0.0,8712.0, SingleFamily
26,26,70506732,225000,2,2.0,1246,36.056583,"""8306 E 74th Pl""","""74133""",https://www.zillow.com/homedetails/8306-E-74th-Pl-Tulsa-OK-74133/70506732_zpid/,-95.883675,0.0,4225.32, SingleFamily
27,27,22175921,227000,2,1.0,1178,36.141376,"""1764 E 14th Pl""","""74104""",https://www.zillow.com/homedetails/1764-E-14th-Pl-Tulsa-OK-74104/22175921_zpid/,-95.96436,0.0,6751.8, SingleFamily
28,28,22179236,255000,2,1.0,728,36.15199,"""535 S Pittsburg Ave""","""74112""",https://www.zillow.com/homedetails/535-S-Pittsburg-Ave-Tulsa-OK-74112/22179236_zpid/,-95.93113,,7579.44, SingleFamily
29,29,22235566,255000,2,2.0,1370,36.043644,"""8306 E 84th St""","""74133""",https://www.zillow.com/homedetails/8306-E-84th-St-Tulsa-OK-74133/22235566_zpid/,-95.88442,0.0,4225.0, SingleFamily
30,30,22141085,216000,2,1.0,1185,36.150143,"""737 S Quebec Ave""","""74112""",https://www.zillow.com/homedetails/737-S-Quebec-Ave-Tulsa-OK-74112/22141085_zpid/,-95.93005,0.0,9670.0, SingleFamily
31,31,22139572,597500,2,3.0,2527,36.137115,"""1724 S Detroit Ave""","""74120""",https://www.zillow.com/homedetails/1724-S-Detroit-Ave-Tulsa-OK-74120/22139572_zpid/,-95.981995,1.0,12763.08, SingleFamily
32,32,22121955,320000,2,2.0,1903,36.103996,"""4103 S Lewis Ave""","""74105""",https://www.zillow.com/homedetails/4103-S-Lewis-Ave-Tulsa-OK-74105/22121955_zpid/,-95.95738,0.0,10149.48, SingleFamily
33,33,2056359008,549000,2,3.0,1786,36.15398,"""3755 S Riverside Dr E""","""74105""",https://www.zillow.com/homedetails/3755-S-Riverside-Dr-E-Tulsa-OK-74105/2056359008_zpid/,-95.992775,1.0,4486.68, SingleFamily
34,34,22156208,267500,2,1.0,1244,36.135788,"""1732 S Knoxville Ave""","""74112""",https://www.zillow.com/homedetails/1732-S-Knoxville-Ave-Tulsa-OK-74112/22156208_zpid/,-95.93728,0.0,7230.96, SingleFamily
35,35,22116416,214000,2,1.0,1068,36.14207,"""1407 S Florence Ave""","""74104""",https://www.zillow.com/homedetails/1407-S-Florence-Ave-Tulsa-OK-74104/22116416_zpid/,-95.94458,0.0,7013.16, SingleFamily
36,36,22146594,445000,2,1.0,1176,36.197315,"""3711 E 30th St N""","""74115""",https://www.zillow.com/homedetails/3711-E-30th-St-N-Tulsa-OK-74115/22146594_zpid/,-95.93532,,6534.0, SingleFamily
37,37,22100921,320000,2,2.0,1332,36.13736,"""1640 S Evanston Ave""","""74104""",https://www.zillow.com/homedetails/1640-S-Evanston-Ave-Tulsa-OK-74104/22100921_zpid/,-95.94735,1.0,7143.84, SingleFamily
38,38,118330640,415000,2,2.0,1738,36.041363,"""8437 S Phoenix Pl""","""74132""",https://www.zillow.com/homedetails/8437-S-Phoenix-Pl-Tulsa-OK-74132/118330640_zpid/,-96.00654,0.0,4791.6, SingleFamily
39,39,22169149,235000,2,2.0,1206,36.07807,"""1535 E 59th Pl""","""74105""",https://www.zillow.com/homedetails/1535-E-59th-Pl-Tulsa-OK-74105/22169149_zpid/,-95.969894,1.0,8407.08, SingleFamily
0,0,22102542,206550,2,1.0,1100,36.144726,"""1236 S Sandusky Ave""","""74112""",https://www.zillow.com/homedetails/1236-S-Sandusky-Ave-Tulsa-OK-74112/22102542_zpid/,-95.92835,0.0,7013.16, SingleFamily
1,1,22117833,7000000,2,1.0,972,36.16092,"""2939 W Easton Ct""","""74127""",https://www.zillow.com/homedetails/2939-W-Easton-Ct-Tulsa-OK-74127/22117833_zpid/,-96.02632,0.0,6664.68, SingleFamily
2,2,22116380,280000,2,1.0,1221,36.143208,"""1328 S Gary Ave""","""74104""",https://www.zillow.com/homedetails/1328-S-Gary-Ave-Tulsa-OK-74104/22116380_zpid/,-95.942894,0.0,7013.16, SingleFamily
3,3,22175358,1100000,2,3.0,3772,36.135643,"""1509 E 19th St""","""74120""",https://www.zillow.com/homedetails/1509-E-19th-St-Tulsa-OK-74120/22175358_zpid/,-95.97124,1.0,7710.0, SingleFamily
4,4,22184563,201000,2,1.0,1076,36.15836,"""120 S Jamestown Ave""","""74112""",https://www.zillow.com/homedetails/120-S-Jamestown-Ave-Tulsa-OK-74112/22184563_zpid/,-95.93827,0.0,6751.8, SingleFamily
5,5,22121204,294500,2,1.0,1153,36.134945,"""1903 S Gary Ave""","""74104""",https://www.zillow.com/homedetails/1903-S-Gary-Ave-Tulsa-OK-74104/22121204_zpid/,-95.94235,0.0,7013.16, SingleFamily
6,6,22220159,335000,2,2.0,2421,36.024967,"""9558 S College Ct""","""74137""",https://www.zillow.com/homedetails/9558-S-College-Ct-Tulsa-OK-74137/22220159_zpid/,-95.943794,0.0,8363.52, SingleFamily
7,7,22175920,255000,2,1.0,1178,36.141388,"""1768 E 14th Pl""","""74104""",https://www.zillow.com/homedetails/1768-E-14th-Pl-Tulsa-OK-74104/22175920_zpid/,-95.964195,0.0,5837.04, SingleFamily
8,8,22131210,415000,2,2.0,1665,36.12666,"""2432 E 25th Pl""","""74114""",https://www.zillow.com/homedetails/2432-E-25th-Pl-Tulsa-OK-74114/22131210_zpid/,-95.95672,0.0,7971.48, SingleFamily
9,9,22126481,295000,2,1.0,1520,36.13478,"""1909 S Delaware Ave""","""74104""",https://www.zillow.com/homedetails/1909-S-Delaware-Ave-Tulsa-OK-74104/22126481_zpid/,-95.94904,0.0,7013.16, SingleFamily
10,10,22150252,310000,2,1.0,1436,36.11317,"""1428 E 35th St S""","""74105""",https://www.zillow.com/homedetails/1428-E-35th-St-S-Tulsa-OK-74105/22150252_zpid/,-95.9724,0.0,6969.6, SingleFamily
11,11,22173336,230000,2,1.0,1471,36.141785,"""1416 S Jamestown Ave""","""74112""",https://www.zillow.com/homedetails/1416-S-Jamestown-Ave-Tulsa-OK-74112/22173336_zpid/,-95.93844,0.0,8494.2, SingleFamily
12,12,318488582,210000,2,1.0,1050,36.23138,"""1673 W 53rd St N""","""74126""",https://www.zillow.com/homedetails/1673-W-53rd-St-N-Tulsa-OK-74126/318488582_zpid/,-96.009254,0.0,7013.16, SingleFamily
13,13,22171814,460000,2,2.0,2442,36.139,"""1619 S Carson Ave""","""74119""",https://www.zillow.com/homedetails/1619-S-Carson-Ave-Tulsa-OK-74119/22171814_zpid/,-95.9904,0.0,, SingleFamily
14,14,22114008,200000,2,1.0,1403,36.143143,"""1333 S Allegheny Ave""","""74112""",https://www.zillow.com/homedetails/1333-S-Allegheny-Ave-Tulsa-OK-74112/22114008_zpid/,-95.9211,0.0,12893.76, SingleFamily
15,15,22188212,335000,2,2.0,1569,36.13262,"""3101 E 21st Pl""","""74114""",https://www.zillow.com/homedetails/3101-E-21st-Pl-Tulsa-OK-74114/22188212_zpid/,-95.844734,0.0,13503.6, SingleFamily
16,16,22100966,336500,2,2.0,1380,36.13761,"""1632 S Florence Ave""","""74104""",https://www.zillow.com/homedetails/1632-S-Florence-Ave-Tulsa-OK-74104/22100966_zpid/,-95.94512,0.0,7013.16, SingleFamily
17,17,22188103,305000,2,2.0,1796,36.134457,"""2447 E 20th St""","""74104""",https://www.zillow.com/homedetails/2447-E-20th-St-Tulsa-OK-74104/22188103_zpid/,-95.95617,1.0,12763.08, SingleFamily
18,18,2055677740,325000,2,2.0,1204,36.126427,"""2540 S Florence Pl""","""74114""",https://www.zillow.com/homedetails/2540-S-Florence-Pl-Tulsa-OK-74114/2055677740_zpid/,-95.944336,1.0,8624.88, SingleFamily
19,19,22175899,250000,2,2.0,1171,36.14177,"""1767 E 14th Pl""","""74104""",https://www.zillow.com/homedetails/1767-E-14th-Pl-Tulsa-OK-74104/22175899_zpid/,-95.96416,0.0,6751.0, SingleFamily
20,20,22128053,215000,2,2.0,1205,36.176422,"""1436 N Cheyenne Ave""","""74106""",https://www.zillow.com/homedetails/1436-N-Cheyenne-Ave-Tulsa-OK-74106/22128053_zpid/,-95.998276,0.0,7013.16, SingleFamily
21,21,117458058,449900,2,2.0,1852,36.041557,"""1014 W 84th Pl""","""74132""",https://www.zillow.com/homedetails/1014-W-84th-Pl-Tulsa-OK-74132/117458058_zpid/,-96.00478,0.0,4878.72, SingleFamily
22,22,22176177,562000,2,2.0,1827,36.128437,"""2616 S Troost Ave""","""74114""",https://www.zillow.com/homedetails/2616-S-Troost-Ave-Tulsa-OK-74114/22176177_zpid/,-95.96795,0.0,6490.44, SingleFamily
23,23,22106280,450000,2,2.0,1726,36.117317,"""3139 S Owasso Ave E""","""74105""",https://www.zillow.com/homedetails/3139-S-Owasso-Ave-E-Tulsa-OK-74105/22106280_zpid/,-95.977,1.0,, SingleFamily
24,24,22100963,320000,2,2.0,1354,36.13816,"""1616 S Florence Ave""","""74104""",https://www.zillow.com/homedetails/1616-S-Florence-Ave-Tulsa-OK-74104/22100963_zpid/,-95.94512,0.0,7013.16, SingleFamily
25,25,22150198,410000,2,2.0,1340,36.114044,"""1338 E 34th St""","""74105""",https://www.zillow.com/homedetails/1338-E-34th-St-Tulsa-OK-74105/22150198_zpid/,-95.97406,1.0,7013.16, SingleFamily
26,26,299407408,265000,2,1.0,792,36.119102,"""74301-6660 6660""","""74301""",https://www.zillow.com/homedetails/74301-6660-6660-Vinita-OK-74301/299407408_zpid/,-95.96498,,32257051.2, SingleFamily
27,27,22175361,825000,2,3.0,2831,36.135723,"""1588 E Swan Dr S""","""74120""",https://www.zillow.com/homedetails/1588-E-Swan-Dr-S-Tulsa-OK-74120/22175361_zpid/,-95.967995,1.0,7013.16, SingleFamily
28,28,22190182,430000,2,2.0,1659,36.134853,"""2120 E 19th St""","""74104""",https://www.zillow.com/homedetails/2120-E-19th-St-Tulsa-OK-74104/22190182_zpid/,-95.96118,0.0,8494.2, SingleFamily
29,29,22227540,382000,2,3.0,3567,36.0585,"""7349 S Sleepy Hollow Dr""","""74136""",https://www.zillow.com/homedetails/7349-S-Sleepy-Hollow-Dr-Tulsa-OK-74136/22227540_zpid/,-95.93276,0.0,19994.04, SingleFamily
30,30,22121395,220000,2,1.0,1133,36.143772,"""1323 S 87th East Ave""","""74112""",https://www.zillow.com/homedetails/1323-S-87th-East-Ave-Tulsa-OK-74112/22121395_zpid/,-95.879486,0.0,7579.44, SingleFamily
31,31,22142335,254000,2,1.0,1148,36.109474,"""3707 S Cincinnati Ave""","""74105""",https://www.zillow.com/homedetails/3707-S-Cincinnati-Ave-Tulsa-OK-74105/22142335_zpid/,-95.98163,0.0,6534.0, SingleFamily
32,32,22116534,285000,2,1.0,995,36.149143,"""1335 E 10th St""","""74120""",https://www.zillow.com/homedetails/1335-E-10th-St-Tulsa-OK-74120/22116534_zpid/,-95.97413,,7013.16, SingleFamily
33,33,22102057,223000,2,1.0,1090,36.13975,"""1825 E 16th St""","""74104""",https://www.zillow.com/homedetails/1825-E-16th-St-Tulsa-OK-74104/22102057_zpid/,-95.964775,0.0,7013.16, SingleFamily
34,34,22188320,295000,2,1.0,1430,36.131203,"""2209 S Florence Ave""","""74114""",https://www.zillow.com/homedetails/2209-S-Florence-Ave-Tulsa-OK-74114/22188320_zpid/,-95.94458,0.0,, SingleFamily
35,35,22179094,236000,2,1.0,1106,36.157574,"""205 S Gary Ave""","""74104""",https://www.zillow.com/homedetails/205-S-Gary-Ave-Tulsa-OK-74104/22179094_zpid/,-95.9436,0.0,5837.04, SingleFamily
36,36,22119086,213000,2,1.0,1065,36.142063,"""1408 S Richmond Ave""","""74112""",https://www.zillow.com/homedetails/1408-S-Richmond-Ave-Tulsa-OK-74112/22119086_zpid/,-95.929436,0.0,8276.4, SingleFamily
37,37,22129827,415000,2,2.0,960,36.066376,"""1580 E 66th Ct""","""74136""",https://www.zillow.com/homedetails/1580-E-66th-Ct-Tulsa-OK-74136/22129827_zpid/,-95.968636,0.0,3441.24, SingleFamily
38,38,22183572,357930,2,2.0,1437,36.113544,"""1635 E 35th St S""","""74105""",https://www.zillow.com/homedetails/1635-E-35th-St-S-Tulsa-OK-74105/22183572_zpid/,-95.9678,0.0,7013.16, SingleFamily
39,39,89345097,292000,2,2.0,1531,36.04262,"""10962 E 83rd Pl S""","""74133""",https://www.zillow.com/homedetails/10962-E-83rd-Pl-S-Tulsa-OK-74133/89345097_zpid/,-95.85285,0.0,5009.4, SingleFamily
0,0,2067204812,325000,2,3.0,1745,36.01327,"""9432 E 104th St""","""74133""",https://www.zillow.com/homedetails/9432-E-104th-St-Tulsa-OK-74133/2067204812_zpid/,-95.87199,1.0,4573.8, SingleFamily
1,1,22104307,325000,2,2.0,1536,36.130913,"""3140 E 22nd St""","""74114""",https://www.zillow.com/homedetails/3140-E-22nd-St-Tulsa-OK-74114/22104307_zpid/,-95.94313,0.0,7013.16, SingleFamily
2,2,22219427,282500,2,3.0,3013,36.040867,"""8408 S Winston Ave""","""74137""",https://www.zillow.com/homedetails/8408-S-Winston-Ave-Tulsa-OK-74137/22219427_zpid/,-95.92283,1.0,6882.48, SingleFamily
3,3,22235564,235000,2,2.0,1370,36.043655,"""8314 E 84th St""","""74133""",https://www.zillow.com/homedetails/8314-E-84th-St-Tulsa-OK-74133/22235564_zpid/,-95.88422,0.0,4225.32, SingleFamily
4,4,118332271,499000,2,2.0,2033,36.039734,"""1115 W 86th St""","""74132""",https://www.zillow.com/homedetails/1115-W-86th-St-Tulsa-OK-74132/118332271_zpid/,-96.0057,0.0,4878.72, SingleFamily
5,5,22123325,212000,2,2.0,1224,36.15349,"""510 S Joplin Ave""","""74112""",https://www.zillow.com/homedetails/510-S-Joplin-Ave-Tulsa-OK-74112/22123325_zpid/,-95.911545,1.0,8537.76, SingleFamily
6,6,22157414,225000,2,2.0,1486,36.112312,"""3555 S Toledo Pl""","""74135""",https://www.zillow.com/homedetails/3555-S-Toledo-Pl-Tulsa-OK-74135/22157414_zpid/,-95.925644,1.0,8276.4, SingleFamily
7,7,22221138,246000,2,2.0,2163,36.0687,"""2501 W 66th Pl""","""74132""",https://www.zillow.com/homedetails/2501-W-66th-Pl-Tulsa-OK-74132/22221138_zpid/,-96.018524,0.0,4965.84, SingleFamily
8,8,22123605,500000,2,4.0,4213,36.077732,"""5822 S Indianapolis Ave""","""74135""",https://www.zillow.com/homedetails/5822-S-Indianapolis-Ave-Tulsa-OK-74135/22123605_zpid/,-95.93969,2.0,16204.32, SingleFamily
9,9,22115874,202500,2,1.0,884,36.10242,"""1416 E 42nd St S""","""74105""",https://www.zillow.com/homedetails/1416-E-42nd-St-S-Tulsa-OK-74105/22115874_zpid/,-95.97291,0.0,7797.24, SingleFamily
10,10,22188649,240000,2,1.0,1611,36.12312,"""4515 E 27th St""","""74114""",https://www.zillow.com/homedetails/4515-E-27th-St-Tulsa-OK-74114/22188649_zpid/,-95.92576,0.0,7927.92, SingleFamily
11,11,22234212,265000,2,2.0,1762,36.073574,"""8924 E 62nd St""","""74133""",https://www.zillow.com/homedetails/8924-E-62nd-St-Tulsa-OK-74133/22234212_zpid/,-95.876236,0.0,4486.0, SingleFamily
12,12,2060823509,500000,2,2.0,2042,36.040047,"""8519 S Phoenix Ave""","""74132""",https://www.zillow.com/homedetails/8519-S-Phoenix-Ave-Tulsa-OK-74132/2060823509_zpid/,-96.0059,0.0,5706.36, SingleFamily
13,13,22175865,224000,2,1.0,1064,36.142105,"""1940 E 14th St""","""74104""",https://www.zillow.com/homedetails/1940-E-14th-St-Tulsa-OK-74104/22175865_zpid/,-95.96319,0.0,6621.12, SingleFamily
14,14,22102557,209500,2,1.0,1423,36.145023,"""1227 S Quebec Ave""","""74112""",https://www.zillow.com/homedetails/1227-S-Quebec-Ave-Tulsa-OK-74112/22102557_zpid/,-95.93009,0.0,6751.8, SingleFamily
15,15,22121263,287000,2,1.0,1317,36.13779,"""1723 S Florence Pl""","""74104""",https://www.zillow.com/homedetails/1723-S-Florence-Pl-Tulsa-OK-74104/22121263_zpid/,-95.94342,0.0,7013.16, SingleFamily
16,16,2058922660,250000,2,2.0,1630,36.043755,"""8315 S 84th Pl E""","""74344""",https://www.zillow.com/homedetails/8315-S-84th-Pl-E-Grove-OK-74344/2058922660_zpid/,-95.882195,0.0,4617.36, SingleFamily
17,17,22102123,300000,2,1.0,1036,36.142284,"""1402 S Quincy Ave""","""74120""",https://www.zillow.com/homedetails/1402-S-Quincy-Ave-Tulsa-OK-74120/22102123_zpid/,-95.97366,0.0,6795.36, SingleFamily
18,18,22106924,441500,2,2.0,2014,36.114685,"""224 E 33rd Pl""","""74105""",https://www.zillow.com/homedetails/224-E-33rd-Pl-Tulsa-OK-74105/22106924_zpid/,-95.98186,0.0,13503.6, SingleFamily
19,19,22102570,222000,2,2.0,1471,36.14557,"""1212 S Richmond Ave""","""74112""",https://www.zillow.com/homedetails/1212-S-Richmond-Ave-Tulsa-OK-74112/22102570_zpid/,-95.929474,0.0,17162.64, SingleFamily
20,20,22179257,672500,2,2.0,0,36.15165,"""4207 E 7th St""","""74112""",https://www.zillow.com/homedetails/4207-E-7th-St-Tulsa-OK-74112/22179257_zpid/,-95.92992,0.0,7013.16, SingleFamily
21,21,22184847,250000,2,1.0,1374,36.11417,"""4422 E 35th St S""","""74135""",https://www.zillow.com/homedetails/4422-E-35th-St-S-Tulsa-OK-74135/22184847_zpid/,-95.92709,0.0,9321.84, SingleFamily
22,22,2058924978,250000,2,1.0,1374,36.11417,"""4422 E 35th St""","""74135""",https://www.zillow.com/homedetails/4422-E-35th-St-Tulsa-OK-74135/2058924978_zpid/,-95.927124,0.0,9321.84, SingleFamily
23,23,22156941,325000,2,2.0,1666,36.117157,"""3147 S Florence Pl""","""74105""",https://www.zillow.com/homedetails/3147-S-Florence-Pl-Tulsa-OK-74105/22156941_zpid/,-95.94198,1.0,9801.0, SingleFamily
24,24,22126399,385000,2,2.0,1569,36.13625,"""1718 S Florence Ave""","""74104""",https://www.zillow.com/homedetails/1718-S-Florence-Ave-Tulsa-OK-74104/22126399_zpid/,-95.94514,1.0,12763.08, SingleFamily
25,25,22134239,308000,2,2.0,1181,36.135307,"""2403 E 19th St""","""74104""",https://www.zillow.com/homedetails/2403-E-19th-St-Tulsa-OK-74104/22134239_zpid/,-95.958,0.0,6751.8, SingleFamily
26,26,22123148,200000,2,1.0,1116,36.138035,"""2549 E 17th St S""","""74104""",https://www.zillow.com/homedetails/2549-E-17th-St-S-Tulsa-OK-74104/22123148_zpid/,-95.953865,0.0,8276.4, SingleFamily
27,27,22175770,255000,2,2.0,1228,36.14534,"""1217 S Zunis Ave""","""74104""",https://www.zillow.com/homedetails/1217-S-Zunis-Ave-Tulsa-OK-74104/22175770_zpid/,-95.96069,0.0,6795.36, SingleFamily
28,28,22126429,301000,2,2.0,1594,36.13595,"""1725 S Evanston Ave""","""74104""",https://www.zillow.com/homedetails/1725-S-Evanston-Ave-Tulsa-OK-74104/22126429_zpid/,-95.946815,0.0,7013.16, SingleFamily
29,29,22130348,234000,2,1.0,1344,36.131596,"""3536 E 22nd St""","""74114""",https://www.zillow.com/homedetails/3536-E-22nd-St-Tulsa-OK-74114/22130348_zpid/,-95.936844,0.0,8799.12, SingleFamily
30,30,22099373,262600,2,1.0,1294,36.142014,"""1407 S Winston Ave""","""74112""",https://www.zillow.com/homedetails/1407-S-Winston-Ave-Tulsa-OK-74112/22099373_zpid/,-95.92341,0.0,7230.96, SingleFamily
31,31,22137465,225000,2,2.0,1335,36.083637,"""5423 S Pittsburg Ave""","""74135""",https://www.zillow.com/homedetails/5423-S-Pittsburg-Ave-Tulsa-OK-74135/22137465_zpid/,-95.93059,0.0,8058.6, SingleFamily
32,32,22235506,245500,2,2.0,1530,36.045975,"""8323 E 81st Pl""","""74133""",https://www.zillow.com/homedetails/8323-E-81st-Pl-Tulsa-OK-74133/22235506_zpid/,-95.88069,0.0,4617.36, SingleFamily
33,33,22235585,232500,2,2.0,1409,36.04392,"""8320 S 83rd Ave E""","""74133""",https://www.zillow.com/homedetails/8320-S-83rd-Ave-E-Tulsa-OK-74133/22235585_zpid/,-95.88487,0.0,4225.0, SingleFamily
34,34,2060140606,290000,2,2.0,1293,36.158466,"""330 N Tacoma Ave""","""74127""",https://www.zillow.com/homedetails/330-N-Tacoma-Ave-Tulsa-OK-74127/2060140606_zpid/,-96.01105,0.0,7013.16, SingleFamily
35,35,22123721,215450,2,2.0,1284,36.09722,"""242 E 45th Ct""","""74105""",https://www.zillow.com/homedetails/242-E-45th-Ct-Tulsa-OK-74105/22123721_zpid/,-95.982445,0.0,9888.12, SingleFamily
36,36,22125482,206500,2,1.0,1106,36.147133,"""3507 E 12th St""","""74112""",https://www.zillow.com/homedetails/3507-E-12th-St-Tulsa-OK-74112/22125482_zpid/,-95.93761,0.0,7013.16, SingleFamily
37,37,22134260,272500,2,1.0,1177,36.13534,"""2507 E 19th St""","""74104""",https://www.zillow.com/homedetails/2507-E-19th-St-Tulsa-OK-74104/22134260_zpid/,-95.95559,0.0,7013.16, SingleFamily
38,38,22175915,235000,2,1.0,1283,36.14136,"""1788 E 14th Pl""","""74104""",https://www.zillow.com/homedetails/1788-E-14th-Pl-Tulsa-OK-74104/22175915_zpid/,-95.96384,0.0,5837.04, SingleFamily
39,39,22142751,225000,2,1.0,1161,36.146133,"""1148 S Birmingham Pl""","""74104""",https://www.zillow.com/homedetails/1148-S-Birmingham-Pl-Tulsa-OK-74104/22142751_zpid/,-95.95288,0.0,7013.16, SingleFamily
0,0,22190072,276000,2,1.5,1456,36.136635,"""2232 E 17th Pl""","""74104""",https://www.zillow.com/homedetails/2232-E-17th-Pl-Tulsa-OK-74104/22190072_zpid/,-95.95873,0.0,6751.8, SingleFamily
1,1,22104951,422500,2,2.0,1238,36.127045,"""12906 E 25th St""","""74134""",https://www.zillow.com/homedetails/12906-E-25th-St-Tulsa-OK-74134/22104951_zpid/,-95.832886,,8058.6, SingleFamily
2,2,22150497,300000,2,1.0,1348,36.1399,"""1520 S Trenton Ave""","""74120""",https://www.zillow.com/homedetails/1520-S-Trenton-Ave-Tulsa-OK-74120/22150497_zpid/,-95.96971,0.0,7492.32, SingleFamily
3,3,22115862,206500,2,1.0,946,36.10226,"""4209 S Rockford Ave""","""74105""",https://www.zillow.com/homedetails/4209-S-Rockford-Ave-Tulsa-OK-74105/22115862_zpid/,-95.971634,0.0,7797.24, SingleFamily
4,4,22125208,518000,2,2.0,1582,36.12935,"""2534 E 23rd St""","""74114""",https://www.zillow.com/homedetails/2534-E-23rd-St-Tulsa-OK-74114/22125208_zpid/,-95.95454,0.0,8581.32, SingleFamily
5,5,22134267,340000,2,2.0,1560,36.135345,"""2543 E 19th St""","""74104""",https://www.zillow.com/homedetails/2543-E-19th-St-Tulsa-OK-74104/22134267_zpid/,-95.95416,0.0,12763.08, SingleFamily
6,6,22101098,287993,2,2.0,1511,36.13581,"""2612 E 18th St""","""74104""",https://www.zillow.com/homedetails/2612-E-18th-St-Tulsa-OK-74104/22101098_zpid/,-95.95317,1.0,7013.16, SingleFamily
7,7,22168641,421683,2,2.0,2695,36.134888,"""220 E 19th St""","""74119""",https://www.zillow.com/homedetails/220-E-19th-St-Tulsa-OK-74119/22168641_zpid/,-95.98235,0.0,12763.0, SingleFamily
8,8,22155073,220000,2,1.0,1076,36.115017,"""1115 E 33rd Pl""","""74105""",https://www.zillow.com/homedetails/1115-E-33rd-Pl-Tulsa-OK-74105/22155073_zpid/,-95.97735,,6751.8, SingleFamily
9,9,22149999,205000,2,1.0,1098,36.1402,"""8520 E 15th St""","""74112""",https://www.zillow.com/homedetails/8520-E-15th-St-Tulsa-OK-74112/22149999_zpid/,-95.88079,0.0,7379.0, SingleFamily
10,10,22176553,311000,2,2.0,1697,36.115025,"""3313 S Birmingham Ave""","""74105""",https://www.zillow.com/homedetails/3313-S-Birmingham-Ave-Tulsa-OK-74105/22176553_zpid/,-95.9531,0.0,16291.44, SingleFamily
11,11,22130156,200000,2,1.0,1521,36.15818,"""1803 W Cameron St""","""74127""",https://www.zillow.com/homedetails/1803-W-Cameron-St-Tulsa-OK-74127/22130156_zpid/,-96.012726,0.0,8319.96, SingleFamily
12,12,22155406,260000,2,1.0,1007,36.110023,"""1047 E 37th St S""","""74105""",https://www.zillow.com/homedetails/1047-E-37th-St-S-Tulsa-OK-74105/22155406_zpid/,-95.9782,0.0,6751.8, SingleFamily
13,13,22156067,248455,2,2.0,2083,36.068302,"""3821 E 66th St""","""74136""",https://www.zillow.com/homedetails/3821-E-66th-St-Tulsa-OK-74136/22156067_zpid/,-95.971954,0.0,, SingleFamily
14,14,22125570,208000,2,1.0,1184,36.145473,"""1239 S Jamestown Ave""","""74112""",https://www.zillow.com/homedetails/1239-S-Jamestown-Ave-Tulsa-OK-74112/22125570_zpid/,-95.93767,0.0,7013.16, SingleFamily
15,15,70506737,264000,2,2.0,1510,36.05705,"""8401 E 74th Pl""","""74133""",https://www.zillow.com/homedetails/8401-E-74th-Pl-Tulsa-OK-74133/70506737_zpid/,-95.88304,0.0,3005.64, SingleFamily
16,16,22235578,245000,2,2.0,1417,36.043156,"""8426 S 83rd East Ave""","""74133""",https://www.zillow.com/homedetails/8426-S-83rd-East-Ave-Tulsa-OK-74133/22235578_zpid/,-95.88496,0.0,4225.0, SingleFamily
17,17,22155994,360000,2,3.0,3002,36.07083,"""6427 S Oswego Ave""","""74136""",https://www.zillow.com/homedetails/6427-S-Oswego-Ave-Tulsa-OK-74136/22155994_zpid/,-95.93184,1.0,11717.0, SingleFamily
18,18,118333584,437300,2,2.0,1587,36.03937,"""906 W 86th St""","""74132""",https://www.zillow.com/homedetails/906-W-86th-St-Tulsa-OK-74132/118333584_zpid/,-96.00356,0.0,5140.08, SingleFamily
